field,yield_fact
36.05.07.012.03,0.0
36.05.07.012.04,0.0
36.05.07.013.00,0.13311111111111112
36.05.07.013.01,0.0
36.05.07.013.02,0.0
36.05.07.013.03,0.0
36.05.07.014.00,0.0
36.05.07.014.01,708.0152941176469
36.05.07.014.02,0.0
36.05.07.015.00,0.12028571428571429
36.05.07.015.01,0.0
36.05.07.015.02,0.0
36.05.07.016.00,0.22980392156862747
36.05.07.016.01,0.0
36.05.07.016.02,0.0
36.05.07.017.00,0.0
36.05.07.017.01,1.4866666666666668
36.05.07.017.02,0.0
36.05.07.018.00,0.9343478260869567
36.05.07.019.00,0.5734615384615385
36.05.07.020.00,1.7586111111111111
36.05.07.021.00,0.7366666666666667
36.05.07.021.01,0.0
36.05.07.021.02,1.6208695652173915
36.05.07.022.00,0.0
36.05.07.023.00,410.5446341463415
36.05.07.024.00,83.5267924528302
36.05.07.025.00,227.5595
36.05.07.025.01,1.26
36.05.07.026.00,0.0
36.05.07.026.01,1969.8161538461538
36.05.07.026.02,0.0
36.05.07.027.00,0.0
36.05.07.028.00,0.5683333333333334
36.05.07.029.00,436.3247826086956
36.05.07.030.00,0.0
36.05.07.030.01,4491.432
36.05.07.030.02,0.7228571428571428
36.05.07.030.03,3.5866666666666664
36.05.07.031.00,256.9937254901961
36.05.07.032.00,0.27578947368421053
36.05.07.033.00,206.024406779661
36.05.07.034.00,0.0
36.05.07.034.01,261.7515789473684
36.05.07.034.02,0.365
36.05.07.035.01,0.0
36.05.07.035.02,0.0
36.05.07.036.00,0.012391304347826088
36.05.07.037.00,148.10526315789474
36.05.07.038.00,0.0
36.05.07.038.01,0.0
36.05.07.038.02,300.9476923076923
36.05.07.039.00,140.29913043478263
36.05.07.040.00,0.016142857142857143
36.05.07.041.00,0.12874999999999998
36.05.07.042.00,0.07136363636363637
36.05.07.043.00,0.00028571428571428574
36.05.07.044.00,0.11541666666666667
36.05.07.045.00,0.00030303030303030303
36.05.07.046.00,0.028571428571428574
36.05.07.047.00,142.31571428571428
36.05.07.048.00,0.0
36.05.07.049.00,0.0964
36.05.07.049.01,0.0
36.05.07.050.00,337.0183333333333
36.05.07.052.00,429.4085294117647
36.05.07.053.00,0.3173076923076923
36.05.07.053.01,0.0
36.05.07.053.02,0.0
36.05.07.054.00,0.18
36.05.07.055.00,1.2224324324324325
36.05.07.055.01,0.0
36.05.07.056.00,59.4784375
36.05.07.057.00,0.0
36.05.07.057.01,0.0
36.05.07.057.02,0.0
36.05.07.057.03,4339.686111111111
36.05.07.057.05,0.0
36.05.07.058.00,0.20297297297297295
36.05.07.058.01,0.0
36.05.07.058.02,2231.8385714285714
36.05.07.059.00,0.135
36.05.07.059.01,0.0
36.05.07.059.02,8220.605000000001
36.05.07.060.00,186.2344736842105
36.05.07.061.00,1.6175000000000002
36.05.07.061.01,2092.98875
36.05.07.063.00,0.41025
36.05.07.064.00,0.0014516129032258063
36.05.07.065.00,1.6300000000000001
36.05.07.065.01,0.0
36.05.07.066.00,0.16305555555555556
36.05.07.066.01,0.024444444444444446
36.05.07.067.00,0.0
36.05.07.068.00,0.004883720930232558
36.05.07.069.00,0.014864864864864866
36.05.07.070.00,0.002558139534883721
36.05.07.071.00,0.0027083333333333334
36.05.07.072.00,0.0012698412698412698
36.05.07.073.00,0.0
36.05.07.073.01,0.0025
36.05.07.073.02,0.0
36.05.07.074.00,1959.5725925925926
36.05.07.074.01,7.613333333333333
36.05.07.076.00,0.0009375
36.05.07.077.00,0.0
36.05.07.077.01,0.9278260869565217
36.05.07.077.02,0.0
36.05.07.077.03,0.0
36.05.07.077.04,0.0
36.05.07.078.00,0.0
36.05.07.078.01,0.0
36.05.07.078.02,0.0
36.05.07.079.00,0.0
36.05.07.080.00,0.006923076923076923
36.05.07.081.00,0.7405128205128205
36.05.07.082.00,0.6782926829268293
36.05.07.083.00,0.0
36.05.07.083.01,8.155
36.05.07.083.02,0.0
36.05.07.084.00,0.0
36.05.07.084.01,1.0592307692307692
36.05.07.084.02,0.0
36.05.07.084.03,0.0
36.05.07.085.00,0.0
36.05.07.086.00,1.7804878048780488
36.05.07.086.01,0.0
36.05.07.086.02,250.89333333333332
36.05.07.087.00,1.2466666666666668
36.05.07.088.00,0.005915492957746479
36.05.07.089.00,0.0055
36.05.07.090.00,0.005263157894736842
36.05.07.091.00,98.88186046511628
36.05.07.091.01,306.5274074074074
36.05.07.091.02,0.13423076923076924
36.05.07.091.03,0.0
36.05.07.091.04,0.0
36.05.07.092.00,0.015
36.05.10.001.00,0.0
36.05.10.001.01,0.0
36.05.10.001.02,207.69944444444445
36.05.10.001.03,0.0
36.05.10.002.00,0.0
36.05.10.003.00,789.7751515151516
36.05.10.003.01,411.4983333333333
36.05.10.003.02,0.054117647058823534
36.05.10.004.01,357.67451612903227
36.05.10.004.02,1001.6584210526316
36.05.10.004.03,0.0
36.05.10.005.00,0.19039999999999999
36.05.10.005.01,0.0
36.05.10.005.02,0.0
36.05.10.006.00,0.17548387096774196
36.05.10.007.00,0.0015384615384615385
36.05.10.007.01,0.394
36.05.10.036.00,0.0
36.05.10.036.01,0.0
36.05.10.036.02,0.0
36.05.10.036.03,0.0
36.05.15.001.00,0.0146875
36.11.01.001.00,0.27999999999999997
36.11.01.002.00,0.673409090909091
36.11.01.003.00,0.490909090909091
36.11.01.003.01,0.17450000000000002
36.11.01.003.02,0.0
36.11.01.004.00,0.058571428571428566
36.11.01.006.00,0.23709677419354838
36.11.01.007.00,0.27499999999999997
36.11.01.009.00,0.24324324324324326
36.11.01.011.00,0.3526190476190476
36.11.01.012.00,0.4485185185185185
36.11.01.014.01,0.16874999999999998
36.11.01.014.02,0.25478260869565217
36.11.01.015.01,0.17863636363636365
36.11.01.016.00,0.6226923076923077
36.11.01.017.00,0.21173913043478262
36.11.01.018.00,0.5755172413793103
36.11.01.020.00,0.24306122448979592
36.11.01.021.00,0.48188679245283017
36.11.01.022.00,0.36800000000000005
36.11.01.023.01,0.4198181818181818
36.11.01.024.01,0.29510638297872344
36.11.01.025.00,0.35850000000000004
36.11.01.026.00,0.6746000000000001
36.11.01.027.00,0.42385964912280705
36.11.01.028.00,1.7102777777777776
36.11.01.029.00,1.072
36.11.01.030.00,0.0
36.11.01.030.01,0.38285714285714284
36.11.01.030.02,0.2335714285714286
36.11.01.030.03,0.8442857142857143
36.11.01.031.00,0.25466666666666665
36.11.01.032.01,0.4971875
36.11.01.032.02,0.48333333333333334
36.11.01.033.00,0.3253846153846154
36.11.01.033.01,0.47421052631578947
36.11.01.033.02,0.0
36.11.01.034.00,1.1074358974358973
36.11.01.035.00,0.6185714285714285
36.11.01.036.00,0.6937037037037037
36.11.01.037.00,0.309
36.11.01.039.00,0.6403125
36.11.01.040.01,1.3268085106382979
36.11.01.041.00,0.8144230769230768
36.11.01.042.00,1.114090909090909
36.11.01.042.01,0.646875
36.11.01.042.02,0.0
36.11.01.043.00,0.5199999999999999
36.11.01.044.00,0.3790909090909091
36.11.01.047.00,0.6847945205479452
36.11.01.050.01,3.0193103448275864
36.11.01.058.00,0.7336363636363636
36.11.01.063.00,0.1725
36.11.01.064.00,0.41239999999999993
36.11.01.065.01,0.30115384615384616
36.11.01.066.01,0.35888888888888887
36.11.01.069.00,0.3821428571428571
36.11.01.070.00,0.16133333333333333
36.11.01.075.01,0.2573076923076923
36.11.01.078.00,0.3231578947368421
36.11.01.080.00,0.18956521739130436
36.11.01.081.00,0.0
36.11.01.082.00,0.0
36.11.01.083.00,0.4636363636363636
36.11.01.084.00,0.0
36.11.01.085.00,0.0
36.11.01.086.00,0.0
36.11.01.087.00,0.5349999999999999
36.11.01.088.00,1.5354545454545454
36.11.01.089.00,0.0
36.11.03.001.00,0.29512820512820515
36.11.03.003.00,0.532
36.11.03.004.00,0.5485714285714286
36.11.03.005.00,0.0
36.11.06.001.01,0.24133333333333332
36.11.06.002.00,0.4881818181818182
36.11.06.003.00,0.863076923076923
36.11.06.003.01,0.47897435897435897
36.11.06.003.02,0.48625
36.11.06.004.00,1.0853333333333335
36.11.06.004.01,0.7314705882352941
36.11.06.004.02,0.30115384615384616
36.11.06.005.00,0.31125
36.11.06.005.01,0.0
36.11.06.005.02,0.0
36.11.06.006.00,0.6446428571428572
36.11.06.007.00,0.7944444444444445
36.11.06.008.00,0.8295833333333333
36.11.06.009.00,0.9347058823529412
36.11.06.010.00,1.0485714285714285
36.11.06.011.00,0.8663888888888889
36.11.06.011.01,0.85
36.11.06.011.02,0.0
36.11.06.012.00,0.40111111111111114
36.11.06.013.00,0.0
36.11.06.015.00,1.0253191489361702
36.11.06.016.00,1.230967741935484
36.11.06.017.00,0.7051428571428572
36.11.06.018.00,0.8053125000000001
36.11.06.019.00,0.24923076923076926
36.11.06.019.01,8.67
36.11.06.019.02,2.88
36.11.06.020.00,0.0
36.11.06.020.01,2.1342857142857143
36.11.06.020.02,0.0
36.11.06.023.00,64.55250000000001
36.11.06.024.00,0.6037142857142858
36.11.06.024.01,0.48833333333333334
36.11.06.024.02,0.0
36.11.06.029.00,0.5488235294117647
36.11.06.029.01,0.0
36.11.06.029.02,0.0
36.11.06.030.00,0.6492727272727273
36.11.06.031.00,1.5663888888888888
36.11.06.032.00,0.368
36.11.06.035.00,0.0
36.11.06.035.01,1.0044827586206897
36.11.06.035.02,0.0
36.11.06.036.00,0.3784285714285714
36.11.06.036.01,0.0
36.11.06.037.00,0.4868
36.11.06.038.00,0.6572
36.11.06.039.00,4.120909090909091
36.11.06.041.00,0.5994736842105264
36.11.06.044.01,1.0416129032258064
36.11.06.048.00,3.0706521739130435
36.11.06.049.00,1.278421052631579
36.11.06.050.00,0.2244736842105263
36.11.06.051.00,0.2695454545454546
36.11.06.052.00,0.4340425531914893
36.11.06.053.00,0.26
36.11.06.053.01,0.23351351351351352
36.11.06.053.02,0.0
36.11.06.055.00,0.07542857142857143
36.11.06.055.01,1.4122580645161291
36.11.06.055.02,0.0
36.11.06.056.00,0.3406666666666666
36.11.06.057.00,0.7136363636363637
36.11.06.058.00,0.06162162162162163
36.11.06.058.01,0.9425806451612904
36.11.06.058.02,0.0
36.11.06.059.00,0.6048275862068965
36.11.06.060.00,0.477
36.11.06.061.00,1.5429166666666667
36.11.06.061.01,0.736
36.11.06.061.02,0.0
36.11.06.062.00,0.2373913043478261
36.11.06.063.00,0.26666666666666666
36.11.06.064.00,1.4560714285714287
36.11.06.065.00,0.5512903225806451
36.11.06.066.00,0.5025000000000001
36.11.06.068.00,0.09816901408450704
36.13.02.001.00,0.0761904761904762
36.13.02.002.00,0.30142857142857143
36.13.02.004.00,0.21727272727272728
36.13.02.006.00,0.1759090909090909
36.13.02.008.00,0.35083333333333333
36.13.02.009.00,0.447027027027027
36.13.02.011.00,0.2292
36.13.10.001.00,0.3273076923076923
36.13.10.002.00,0.0
36.13.10.002.01,1.53
36.13.12.001.00,0.3351724137931035
36.13.12.002.00,1.0884615384615384
36.13.12.003.00,0.2866666666666667
36.13.12.004.00,0.44423076923076926
36.13.12.005.00,0.515
36.13.12.006.00,0.504
36.13.12.006.01,0.156
36.13.12.007.00,0.16440000000000002
36.13.12.007.01,0.15
36.13.12.008.01,1.0429166666666667
36.13.12.008.03,0.0
36.13.12.009.00,0.18
36.13.12.010.00,0.2207142857142857
36.13.12.011.00,0.653125
36.13.12.012.00,0.2867441860465117
36.13.12.013.00,0.48000000000000004
36.13.12.014.01,0.21083333333333332
36.13.12.014.02,0.0
36.13.12.015.00,0.21875
36.13.12.015.01,0.22777777777777775
36.13.12.017.00,0.0
36.13.12.017.01,0.6068
36.14.01.002.00,1.3215555555555556
36.14.01.003.00,0.6429268292682927
36.14.01.004.00,0.3964285714285714
36.14.01.005.00,0.585
36.14.01.006.01,0.8172
36.14.01.006.02,0.47285714285714286
36.14.01.007.00,0.36925925925925923
36.14.01.008.00,0.282
36.14.01.009.00,0.18793103448275864
36.14.01.010.00,0.4425
36.14.01.011.00,0.8271428571428572
36.14.01.012.00,0.29833333333333334
36.14.01.013.00,0.7198130841121495
36.14.01.014.00,1.2776923076923077
36.14.01.015.00,1.6018181818181818
36.14.01.016.00,1.9329166666666666
36.14.01.017.00,0.6151666666666666
36.14.01.018.00,0.47870967741935483
36.14.01.019.01,0.0
36.14.01.020.00,0.32799999999999996
36.14.01.021.00,0.3675
36.14.01.022.00,0.35962264150943396
36.14.01.023.01,0.7276119402985075
36.14.01.025.00,0.817741935483871
36.14.01.026.00,0.5298387096774194
36.14.01.027.00,1.668125
36.14.01.028.00,1.0564444444444445
36.14.01.029.00,0.2057142857142857
36.14.01.030.00,0.6686567164179105
36.14.01.031.00,0.6136111111111111
36.14.01.032.00,1.2347727272727271
36.14.01.032.01,1.4769999999999999
36.14.01.032.02,0.81
36.14.01.033.00,0.426219512195122
36.14.01.034.00,1.0211428571428571
36.14.01.035.00,0.17862068965517242
36.14.01.036.00,0.14
36.14.01.037.00,1.1351063829787233
36.14.01.038.00,0.6530434782608695
36.14.01.039.00,1.4753333333333332
36.14.01.040.00,1.048780487804878
36.14.01.041.00,0.27036363636363636
36.14.01.042.00,0.8954166666666666
36.14.01.043.00,0.21129032258064515
36.14.01.044.00,0.6671929824561403
36.14.01.045.00,0.7683333333333333
36.14.01.046.00,1.4359090909090908
36.14.01.047.00,0.455
36.14.01.048.00,0.3525
36.14.02.001.00,0.7083544303797469
36.14.02.002.00,1.5590697674418605
36.14.02.003.00,0.3757281553398058
36.14.02.004.00,0.17654545454545456
36.14.02.005.00,0.14935897435897436
36.14.02.006.00,0.9582474226804124
36.14.02.007.00,0.08075144508670519
36.14.02.008.00,0.4641509433962264
36.14.02.009.00,0.7709333333333334
36.14.02.010.00,0.6054216867469879
36.14.02.011.00,0.21223300970873785
36.14.02.012.00,0.39
36.14.02.013.00,0.31
36.14.02.014.00,1.6734722222222222
36.14.02.015.00,0.27442622950819673
36.14.02.016.00,0.9722448979591837
36.14.02.017.00,1.0363934426229509
36.14.02.018.01,0.3241304347826087
36.14.02.019.00,0.3317391304347826
36.14.02.020.00,0.1763157894736842
36.14.02.022.00,0.8996774193548387
36.14.02.023.00,1.1578688524590164
36.14.02.024.00,1.0380952380952382
36.14.02.025.00,0.3355172413793104
36.14.02.026.00,0.3841935483870968
36.14.02.027.00,1.1587096774193548
36.14.02.028.00,0.1308108108108108
36.14.02.029.00,0.22454545454545452
36.14.02.030.00,0.5187878787878788
36.14.02.031.00,0.5688461538461539
36.14.02.032.00,1.3564516129032258
36.14.02.033.00,0.7000000000000001
36.14.02.034.00,0.12847457627118644
36.14.02.035.00,1.232
36.14.02.036.00,0.19309523809523807
36.14.02.037.00,1.436829268292683
36.14.02.038.00,0.29533333333333334
36.14.02.039.00,0.3243181818181818
36.14.02.040.00,0.31351351351351353
36.14.02.041.00,0.4939534883720931
36.14.02.042.00,0.2057142857142857
36.14.02.043.00,1.2933333333333332
36.14.02.044.00,1.3362962962962963
36.14.02.045.00,0.31769230769230766
36.14.02.046.00,0.8714285714285713
36.14.02.047.00,0.2664705882352941
36.14.02.048.00,0.22999999999999998
36.14.02.049.00,0.3579411764705882
36.14.02.050.00,0.32473684210526316
36.14.02.051.00,0.44333333333333336
36.14.02.052.00,0.32499999999999996
36.14.02.053.00,0.182
36.14.02.054.00,0.47400000000000003
36.14.02.055.00,0.29464285714285715
36.14.02.057.00,0.20465517241379308
36.14.02.058.00,0.17540983606557375
36.14.02.059.00,0.36297872340425535
36.14.02.060.00,0.8192307692307692
36.14.02.061.00,0.7444444444444445
36.14.02.062.00,0.9471428571428572
36.14.02.063.00,0.0
36.14.02.064.00,0.11666666666666667
36.14.02.065.00,0.19275
36.14.02.066.00,0.2422857142857143
36.14.02.067.00,0.22549999999999998
36.14.02.068.00,0.2088095238095238
36.14.03.001.00,0.35545454545454547
36.14.03.002.00,0.35307692307692307
36.14.03.003.00,0.40214285714285714
36.14.03.004.00,0.5214285714285715
36.14.03.005.00,0.4997222222222223
36.14.03.006.00,0.6639473684210526
36.14.03.007.00,0.5746666666666667
36.14.03.008.01,0.7550000000000001
36.14.03.009.00,0.5122222222222222
36.14.03.010.00,0.6738461538461539
36.14.03.011.00,0.6719444444444445
36.14.03.012.00,0.46906250000000005
36.14.03.013.00,0.503225806451613
36.14.03.014.00,0.5331034482758621
36.14.03.015.00,0.566875
36.14.03.016.00,0.5941176470588236
36.14.03.017.00,0.4871739130434783
36.14.03.018.00,0.7024137931034483
36.14.03.020.00,1.4894444444444446
36.14.03.021.00,0.6174468085106384
36.14.03.022.00,0.7439999999999999
36.14.03.023.00,2.762
36.14.03.024.00,1.164642857142857
36.14.03.025.00,0.11507042253521127
36.14.03.026.00,1.0107843137254902
36.14.03.027.00,1.4505797101449276
36.14.03.028.00,1.7338461538461538
36.14.03.029.00,0.1682191780821918
36.14.03.030.00,1.2670833333333333
36.14.03.031.00,0.43318181818181817
36.14.03.032.00,0.45
36.14.03.033.00,2.339444444444444
36.14.03.034.00,71.1305
36.14.03.035.00,1.7827272727272727
36.14.03.036.00,0.5756666666666667
36.14.03.037.00,1.5867605633802817
36.14.03.038.00,2.021891891891892
36.14.03.039.00,0.7937931034482759
36.14.03.040.00,1.1996
36.14.03.041.00,0.3985
36.14.03.042.00,0.46807017543859647
36.14.03.043.00,0.9455357142857144
36.14.03.043.01,0.5309999999999999
36.14.03.043.02,0.34444444444444444
36.14.03.044.00,1.4735483870967743
36.14.03.045.00,2.6138775510204084
36.14.03.046.00,1.2731313131313131
36.14.03.047.00,1.5393103448275862
36.14.03.048.00,0.661904761904762
36.14.03.049.00,0.6101515151515151
36.14.03.050.00,0.49070175438596497
36.14.03.051.00,0.42671875
36.14.03.052.00,0.3144067796610169
36.14.03.053.00,2.6270731707317077
36.14.03.054.00,0.5561764705882354
36.14.03.055.00,0.3381481481481481
36.14.03.056.00,0.3201785714285714
36.14.03.057.00,0.5183333333333333
36.14.03.058.00,0.495
36.14.04.002.00,0.8312499999999999
36.14.04.003.00,0.7497560975609756
36.14.04.004.00,0.5077777777777778
36.14.04.005.00,0.6252631578947369
36.14.04.006.00,1.2963636363636364
36.14.04.007.00,0.6148684210526316
36.14.04.008.00,0.294375
36.14.04.009.00,0.29333333333333333
36.14.04.010.00,0.8526470588235293
36.14.04.011.00,114.09958333333334
36.14.04.012.00,116.25875
36.14.04.014.00,0.22297297297297297
36.14.04.015.00,0.2440625
36.14.04.016.00,0.4388235294117647
36.14.04.017.00,0.431875
36.14.04.018.00,0.3696
36.14.04.021.00,0.5676190476190476
36.14.04.022.00,0.4002325581395349
36.14.04.023.00,1.8378461538461537
36.14.04.024.00,0.2815909090909091
36.14.04.025.00,0.3675757575757576
36.14.04.027.00,0.22394736842105262
36.14.04.028.00,0.3182051282051282
36.14.04.029.00,0.22131578947368422
36.14.04.030.00,1.3794117647058823
36.14.04.031.00,0.15842105263157893
36.14.04.031.01,0.0
36.14.04.031.02,0.0
36.14.04.032.00,5.211538461538462
36.14.04.033.00,5.6614545454545455
36.14.04.034.00,0.6425000000000001
36.14.04.035.00,0.38285714285714284
36.14.04.036.00,0.6571428571428571
36.14.04.038.00,0.44178571428571434
36.14.04.039.00,0.4509375
36.14.04.040.00,0.4880952380952381
36.14.04.041.01,0.22791666666666666
36.14.04.041.02,0.0
36.14.04.042.00,0.0
36.14.04.042.01,0.6144615384615385
36.14.04.042.02,0.0
36.14.04.042.03,0.21222222222222223
36.14.04.042.04,0.2111111111111111
36.14.04.042.05,0.20333333333333334
36.14.04.042.06,0.1937037037037037
36.14.04.042.07,0.22407407407407406
36.14.04.042.08,0.19074074074074077
36.14.04.042.09,0.1814814814814815
36.14.04.042.10,0.19074074074074077
36.14.04.042.11,0.18740740740740738
36.14.04.042.12,0.22333333333333336
36.14.04.042.13,0.2037037037037037
36.14.04.042.14,0.0
36.14.04.042.15,0.20785714285714288
36.14.04.042.16,0.21296296296296297
36.14.04.042.17,0.24480000000000002
36.14.04.043.00,0.1995
36.14.04.044.00,0.5186764705882353
36.14.04.045.00,0.26708333333333334
36.14.04.046.01,0.45413793103448274
36.14.04.046.02,0.0
36.14.04.047.00,0.3597727272727273
36.14.04.048.00,0.4970454545454545
36.14.04.049.00,0.6358823529411765
36.14.04.050.00,0.0
36.14.04.050.01,0.21476190476190476
36.14.04.050.02,0.24100000000000002
36.14.04.051.01,0.15659090909090911
36.14.04.051.02,0.0
36.14.04.052.00,0.44
36.14.04.053.01,0.32303030303030306
36.14.04.053.02,0.37517241379310345
36.14.04.054.00,0.2687654320987654
36.14.04.055.00,0.10414285714285716
36.14.04.056.00,0.475
36.14.04.057.00,0.5216363636363637
36.14.04.058.00,0.0996551724137931
36.14.04.059.00,82.48576923076924
36.14.04.060.00,0.02909090909090909
36.14.05.001.00,0.2836666666666667
36.14.06.001.00,0.33166666666666667
36.14.06.002.00,0.4668181818181818
36.14.06.003.00,0.6682758620689655
36.14.06.004.00,0.8636
36.14.06.005.00,229.4365625
36.14.06.006.00,0.32257142857142856
36.14.06.007.00,166.47939393939393
36.14.06.008.00,0.4407692307692308
36.14.06.009.00,0.4687878787878788
36.14.06.010.00,0.45625
36.14.06.011.00,0.36896551724137927
36.14.06.012.00,0.35866666666666663
36.14.06.013.00,0.5383870967741936
36.14.06.014.00,0.5266666666666666
36.14.06.015.00,0.535945945945946
36.14.06.016.00,0.35823529411764704
36.14.06.017.00,0.1786046511627907
36.14.06.018.00,0.2621052631578948
36.14.06.019.00,0.24025
36.14.06.020.00,0.1702857142857143
36.14.06.021.00,0.21318181818181817
36.14.06.022.00,0.29
36.14.06.023.00,0.2315277777777778
36.14.06.024.00,0.22430769230769232
36.14.06.025.00,0.49508196721311476
36.14.06.026.00,0.4106666666666667
36.14.06.027.00,0.23093023255813952
36.14.06.028.00,0.5617073170731708
36.14.06.029.00,0.21428571428571427
36.14.06.030.00,0.33529411764705885
36.14.06.031.00,0.41625000000000006
36.14.06.031.01,0.0
36.14.06.031.02,0.0
36.14.06.032.00,0.2218918918918919
36.14.06.033.00,0.3
36.14.06.033.01,0.15666666666666665
36.14.06.033.02,0.0
36.14.06.034.00,0.255609756097561
36.14.06.035.00,0.44413043478260866
36.14.06.036.00,0.47454545454545455
36.14.06.037.00,0.47818181818181815
36.14.06.038.00,0.5947619047619048
36.14.06.039.00,0.9105000000000001
36.14.06.040.00,0.06862068965517241
36.14.06.041.00,0.6760869565217391
36.14.06.042.00,0.43476190476190474
36.14.06.043.00,0.2608108108108108
36.14.06.044.00,0.2094736842105263
36.14.06.045.00,0.18078947368421053
36.14.06.046.00,0.6758064516129032
36.14.06.047.00,0.5214285714285714
36.14.06.048.00,0.5104761904761905
36.14.06.049.00,0.43763157894736837
36.14.06.050.00,0.28764705882352937
36.14.06.051.00,0.20444444444444446
36.14.06.052.00,0.33263157894736844
36.14.06.053.00,0.6343636363636364
36.14.06.054.00,0.3447368421052632
36.14.06.055.00,0.3734042553191489
36.14.06.056.00,0.39
36.14.06.057.00,0.14617021276595746
36.14.06.058.00,0.48466666666666663
36.14.06.059.00,0.5103448275862069
36.14.06.060.00,0.4382857142857143
36.14.06.061.00,0.43227272727272725
36.14.06.062.00,0.3338709677419355
36.14.06.063.00,0.3578787878787879
36.14.06.064.00,0.28
36.14.06.065.00,0.1725
36.14.06.066.00,0.1992307692307692
36.14.06.066.01,0.0
36.14.06.066.02,0.0
36.14.06.067.00,0.11106382978723403
36.14.06.068.00,0.29833333333333334
36.14.06.068.01,0.545
36.14.06.068.02,0.0
36.14.06.069.00,0.15280000000000002
36.14.06.070.00,0.1736
36.14.06.071.00,0.3211320754716981
36.14.06.072.00,0.20333333333333334
36.14.07.001.00,0.1704
36.14.07.001.01,0.13058823529411764
36.14.07.001.02,0.0
36.14.07.002.00,1.0779999999999998
36.14.07.003.00,0.15746031746031747
36.14.07.004.00,0.3335416666666667
36.14.07.005.00,0.244375
36.14.07.006.00,0.0
36.14.07.006.01,0.5030909090909091
36.14.07.006.02,0.651578947368421
36.14.07.007.00,0.12736842105263158
36.14.07.007.01,0.82
36.14.07.007.02,0.18736842105263155
36.14.07.008.00,0.19562500000000002
36.14.07.009.00,7.410845070422536
36.14.07.010.00,0.11724137931034483
36.14.07.012.00,0.36705882352941177
36.14.07.013.00,1.2974999999999999
36.14.07.013.01,0.462
36.14.07.014.00,0.76
36.14.07.015.00,0.26943396226415095
36.14.07.015.01,1.9345454545454546
36.14.07.016.00,0.6380769230769231
36.14.07.017.00,1.1506451612903226
36.14.07.018.00,0.7812820512820513
36.14.07.019.00,0.6144444444444445
36.14.07.020.00,594.6554545454546
36.14.07.021.00,0.582093023255814
36.14.07.022.00,0.7914285714285715
36.14.07.024.00,0.6205084745762712
36.14.07.025.00,1.086842105263158
36.14.07.026.00,0.16318181818181818
36.14.07.027.00,0.28538461538461535
36.14.07.028.00,0.24551724137931036
36.14.07.029.00,0.32540540540540536
36.14.07.030.00,0.8029166666666668
36.14.07.030.01,0.09370370370370369
36.14.07.030.02,0.0
36.14.07.031.00,0.32976190476190476
36.14.07.032.00,0.22135135135135134
36.14.07.033.00,0.20694444444444446
36.14.07.034.00,0.7726388888888889
36.14.07.035.00,0.675
36.14.07.036.00,0.6874358974358975
36.14.07.037.00,1.5521875
36.14.07.037.01,0.10344827586206896
36.14.07.037.02,0.4588571428571428
36.14.07.037.03,0.0
36.14.07.038.00,0.11444444444444445
36.14.07.039.01,1.6832000000000003
36.14.07.039.02,0.0
36.14.07.040.00,0.36219512195121956
36.14.07.040.01,11.085
36.14.07.040.02,0.0
36.14.07.041.00,0.08932432432432433
36.14.07.042.00,0.3121052631578947
36.14.07.043.00,0.3015517241379311
36.14.07.044.00,1.4806666666666668
36.14.07.044.01,0.2757142857142857
36.14.07.044.02,0.965
36.14.07.045.00,0.7058536585365854
36.14.07.046.00,0.79925
36.14.07.047.00,0.571
36.14.07.048.00,0.5033333333333333
36.14.07.049.00,0.059166666666666666
36.14.07.050.00,0.056
36.14.07.051.00,0.03736842105263158
36.14.07.052.00,0.0685
36.14.07.052.01,14.362500000000002
36.14.07.052.02,0.0
36.14.07.053.00,0.16754385964912283
36.14.07.053.01,0.0
36.14.07.053.02,0.0
36.14.07.053.03,0.0
36.14.07.053.04,0.0
36.14.07.053.05,0.0
36.14.07.053.06,0.0
36.14.07.053.07,0.0
36.14.07.053.08,0.0
36.14.07.053.09,0.0
36.14.07.053.10,0.0
36.14.07.053.11,0.0
36.14.07.053.12,0.0
36.14.07.054.00,0.5723684210526315
36.14.07.055.00,2.8419565217391303
36.14.07.056.01,0.25921052631578945
36.14.07.056.02,0.088
36.14.07.057.01,1.1957142857142857
36.14.07.057.02,0.014000000000000002
36.14.07.058.00,0.40923076923076923
36.14.07.058.01,0.0
36.14.07.058.02,0.0
36.14.07.059.00,0.0803225806451613
36.14.07.060.00,0.4180769230769231
36.14.07.061.00,0.21555555555555556
36.14.07.062.00,0.11818181818181818
36.14.07.063.00,0.128
36.14.07.064.00,0.2969230769230769
36.14.07.064.01,0.0
36.14.07.064.02,0.0
36.14.07.065.00,0.2628301886792453
36.14.07.066.00,0.5757142857142857
36.14.07.067.00,0.2832142857142857
36.14.07.068.00,0.17192982456140352
36.14.07.069.00,0.5739130434782609
36.14.07.070.00,0.08703703703703704
36.14.07.071.00,0.576551724137931
36.14.08.001.00,0.27999999999999997
36.14.08.001.01,0.11097560975609758
36.14.08.001.02,1.079090909090909
36.14.08.002.00,0.19308823529411764
36.14.08.003.00,0.1087837837837838
36.14.08.004.00,2.0867857142857145
36.14.08.005.00,0.057999999999999996
36.14.08.006.00,0.27266666666666667
36.14.08.007.00,1.2274137931034483
36.14.08.008.00,0.5709803921568628
36.14.08.009.00,1.1366666666666667
36.14.08.010.01,0.3119512195121951
36.14.08.010.02,0.1674285714285714
36.14.08.011.00,0.15289473684210525
