field,yield_fact
36.02.06.027.00,0.371
36.02.06.028.00,3.395
36.02.06.029.01,6.195
36.02.06.029.02,0.098
36.02.06.030.00,5.1415
36.02.06.031.00,1.288
36.02.06.032.00,3.682
36.02.06.032.01,0.028
36.02.06.032.02,0.224
36.02.06.034.00,3.3022500000000004
36.02.06.035.00,1.337
36.02.06.036.00,3.0694999999999997
36.02.06.037.00,1.8876666666666668
36.02.06.038.00,3.997
36.02.06.039.00,5.621
36.02.06.040.00,2.2773333333333334
36.02.06.041.00,5.656
36.02.06.042.00,2.184
36.02.06.043.00,2.548
36.02.06.044.00,5.068
36.02.06.045.00,7.948499999999999
36.02.06.047.00,5.39
36.02.06.048.00,4.305
36.02.06.049.00,2.1933333333333334
36.02.08.001.00,6.23
36.02.08.002.00,5.929
36.02.08.003.00,1.3556666666666668
36.02.08.004.00,1.6997272727272728
36.02.08.005.00,2.9435000000000002
36.02.08.006.00,2.3729999999999998
36.02.08.007.00,2.366
36.02.08.008.00,2.550333333333333
36.02.11.001.00,0.4246666666666667
36.02.11.003.00,0.72975
36.02.11.004.00,1.12875
36.02.11.005.00,1.00275
36.02.11.006.00,0.8329999999999999
36.02.11.006.01,1.26
36.02.11.006.02,1.631
36.02.11.007.00,0.826
36.02.11.008.00,0.74725
36.02.11.009.00,1.4256666666666664
36.02.11.010.00,1.3346666666666664
36.02.11.011.00,1.792
36.02.11.012.00,1.9145
36.02.11.013.00,0.7665
36.02.11.014.00,1.4
36.02.11.014.01,0.8213333333333334
36.02.11.014.02,0.5646666666666667
36.02.11.015.01,1.218
36.02.11.016.00,0.6825
36.02.11.017.00,2.5865
36.02.11.018.00,2.4952666666666667
36.02.11.019.00,1.2383
36.02.11.020.00,1.167
36.02.11.022.00,3.0816153846153846
36.02.11.023.00,4.5535
36.02.11.024.00,1.855
36.02.11.025.00,5.292
36.02.11.026.00,2.537888888888889
36.02.11.027.00,1.4455
36.02.11.028.00,1.5181764705882355
36.02.11.029.00,1.189
36.02.11.030.00,4.6375
36.02.11.031.01,7.369923076923077
36.02.11.031.02,0.084
36.02.11.032.00,4.963
36.02.11.032.01,1.0334545454545454
36.02.11.033.00,6.678
36.02.11.034.00,8.911
36.02.11.035.00,9.1056
36.02.11.036.00,2.680125
36.02.11.037.00,2.123625
36.02.11.038.00,1.882125
36.02.11.039.00,2.5805000000000002
36.02.11.040.00,2.05625
36.02.11.041.00,3.5116666666666667
36.02.11.042.00,4.333
36.02.11.043.00,5.901
36.02.11.043.02,4.858
36.02.11.044.00,6.041
36.02.11.045.00,7.896
36.02.11.046.00,5.278
36.02.11.047.01,1.708
36.02.11.048.01,3.6843333333333335
36.02.11.050.00,4.074
36.02.11.053.00,3.0065
36.02.11.054.00,0.8715
36.02.11.055.01,5.985
36.02.11.055.02,0.07
36.02.11.056.00,2.4255
36.02.11.057.00,0.588
36.02.11.058.01,0.462
36.02.11.058.02,0.273
36.02.11.059.01,2.4850000000000003
36.02.11.059.02,3.577
36.02.11.060.00,1.4408333333333332
36.02.11.061.00,1.586
36.02.11.062.00,0.8645
36.02.16.001.00,6.356
36.02.16.002.00,7.917
36.02.16.002.02,5.8870000000000005
36.02.16.003.00,7.1899999999999995
36.02.16.004.01,5.104
36.02.16.005.01,3.591875
36.02.16.006.01,1.7570000000000001
36.02.16.007.01,1.7045
36.02.16.008.00,1.8025
36.02.16.009.00,0.8493333333333334
36.02.16.010.00,3.549
36.02.16.011.01,9.401875
36.02.16.011.02,6.990666666666667
36.02.16.012.00,1.7042666666666666
36.02.16.013.00,2.807
36.02.16.014.00,1.0449090909090908
36.02.16.015.00,5.2348333333333334
36.02.16.016.00,1.764
36.02.16.018.00,0.8532222222222222
36.02.16.019.00,0.9695
36.02.16.021.00,1.2566842105263156
36.02.16.022.00,0.9943500000000001
36.02.16.023.00,0.941
36.02.16.024.00,1.1013333333333335
36.02.16.025.00,1.0816666666666666
36.02.16.026.00,2.26625
36.02.16.027.00,2.4955
36.02.16.028.00,1.2945625
36.02.16.029.00,0.7745
36.02.16.030.00,2.737
36.02.16.031.00,4.473
36.02.16.032.00,2.03
36.02.16.033.00,1.519
36.02.16.034.00,1.6085
36.02.16.036.01,1.1215
36.02.16.037.00,1.33875
36.02.16.038.01,2.2535882352941177
36.02.16.038.02,0.7586923076923077
36.02.16.039.00,1.06575
36.02.16.040.00,0.9105384615384615
36.02.16.042.00,2.1592307692307693
36.02.16.044.00,2.832666666666667
36.02.17.001.01,3.325
36.02.17.002.00,1.659
36.02.17.003.00,1.7185000000000001
36.02.17.005.00,0.7140000000000001
36.02.17.006.00,0.602
36.02.17.007.00,0.5635
36.02.17.008.00,7.438375
36.02.17.009.00,0.2986666666666667
36.02.17.010.00,2.97325
36.02.17.011.00,3.1616666666666666
36.02.17.012.00,3.0660000000000003
36.02.17.013.00,0.8621666666666666
36.02.17.014.00,1.204
36.02.17.015.00,2.6022499999999997
36.02.17.016.00,0.374
36.02.17.017.00,0.4363333333333333
36.02.17.018.00,1.3415294117647059
36.02.17.019.00,1.1608333333333334
36.02.17.020.00,1.6869999999999998
36.02.17.021.00,0.7358750000000001
36.02.17.022.00,1.834
36.02.17.023.00,3.695222222222222
36.02.17.024.00,1.799
36.02.17.025.00,2.3137333333333334
36.02.17.025.01,1.4042
36.02.17.026.00,1.7996363636363635
36.02.17.027.00,4.4975000000000005
36.02.18.001.00,2.4346
36.02.18.002.00,2.261
36.02.18.003.01,2.4779999999999998
36.02.18.004.00,2.177
36.02.18.005.01,2.8028000000000004
36.02.18.006.00,2.4395
36.02.18.006.02,0.147
36.02.18.007.00,2.4535
36.02.18.007.02,0.133
36.02.18.008.00,2.349
36.02.18.009.00,2.184
36.02.18.010.00,5.2115
36.02.18.011.00,2.576
36.02.18.012.00,3.64
36.02.18.012.01,1.855
36.02.18.013.00,2.604
36.02.18.014.00,2.2960000000000003
36.02.18.014.01,0.098
36.02.18.014.02,0.133
36.02.18.015.00,3.90775
36.02.18.016.00,2.0556666666666668
36.02.18.017.01,2.2456
36.02.18.018.01,1.2145
36.02.18.018.02,2.2878333333333334
36.02.18.019.00,2.0685
36.02.18.020.00,2.1245000000000003
36.02.18.021.00,2.1315
36.02.18.022.00,2.069
36.02.18.023.00,2.0766666666666667
36.02.18.024.00,6.503
36.02.18.025.00,2.1245
36.02.18.026.00,5.271
36.02.18.027.00,7.247333333333334
36.02.18.028.00,2.023
36.02.18.029.00,6.16
36.02.19.001.00,6.769
36.02.19.002.00,10.896666666666667
36.02.19.002.01,2.387
36.02.19.003.00,8.883
36.02.19.003.01,10.2025
36.02.19.003.02,10.458
36.02.19.004.00,9.779
36.02.19.005.00,8.407
36.02.19.006.00,8.106
36.02.19.007.00,2.5060000000000002
36.02.19.008.01,2.198
36.02.19.008.02,3.15175
36.02.19.011.00,2.7048
36.02.19.014.00,8.449
36.02.19.014.02,9.142
36.02.19.015.01,9.786
36.02.19.016.00,11.189499999999999
36.02.19.017.00,9.17175
36.02.19.018.00,8.141
36.02.19.019.01,5.8765
36.02.19.020.00,2.0216000000000003
36.02.19.021.00,2.3578333333333332
36.02.19.022.01,2.32575
36.02.19.022.02,4.942
36.02.19.023.00,2.78425
36.02.19.024.00,3.3320000000000003
36.02.19.025.00,7.938
36.02.19.026.00,7.1785
36.02.19.027.00,2.786
36.02.19.028.00,6.069
36.02.19.028.01,1.967
36.02.19.028.02,1.4245
36.02.19.029.01,2.2847999999999997
36.02.19.029.02,1.736
36.02.19.030.00,5.789
36.02.19.030.01,1.9786666666666666
36.02.19.030.02,3.9806666666666666
36.02.19.031.00,8.036
36.02.19.032.00,6.741
36.02.19.033.00,6.3629999999999995
36.02.19.034.00,7.448
36.02.19.035.00,1.8795
36.02.19.036.00,2.1784
36.02.19.037.01,1.8746000000000003
36.02.19.040.01,7.202999999999999
36.02.19.041.00,7.854
36.02.19.043.00,8.463
36.02.19.044.00,1.732
36.02.19.045.00,5.425
36.02.19.046.01,2.24
36.02.19.046.02,4.711
36.02.19.048.01,2.254
36.02.19.049.00,2.13675
36.02.19.050.01,1.904
36.02.19.050.02,2.0615
36.02.19.051.00,2.4115
36.02.19.052.00,5.243
36.02.19.053.00,0.007
36.02.19.055.00,4.6795
36.02.19.056.00,2.002
36.02.19.057.00,2.8175
36.02.19.058.00,4.032
36.02.19.059.00,2.121
36.02.19.060.00,2.0055
36.02.19.061.01,2.086
36.02.19.062.00,2.44825
36.02.19.063.00,2.177
36.02.19.064.00,1.547
36.02.19.065.00,5.474
36.02.19.066.00,0.7839999999999999
36.02.19.067.00,6.16
36.02.19.068.00,7.308
36.02.19.069.01,7.441000000000001
36.02.19.069.02,0.7175
36.02.19.069.04,0.6719999999999999
36.02.19.069.05,2.023
36.02.19.070.00,7.399
36.02.19.071.01,5.39
36.02.19.072.00,7.861
36.02.19.072.01,2.436
36.02.19.073.00,0.007
36.02.19.074.01,6.384
36.02.19.075.01,1.5306666666666666
36.02.19.075.02,1.477
36.02.19.076.00,1.288
36.02.19.076.01,7.091
36.02.19.076.03,5.285
36.02.19.077.00,7.175
36.02.19.077.01,1.246
36.02.19.078.01,2.9539999999999997
36.02.19.078.02,0.336
36.02.19.079.00,6.839
36.02.19.080.00,4.6129999999999995
36.02.19.081.01,1.407
36.02.19.081.02,0.413
36.02.19.081.03,0.889
36.02.19.082.01,3.3389999999999995
36.02.19.082.02,0.357
36.02.19.082.03,1.141
36.02.19.083.01,3.7275
36.02.19.083.02,0.448
36.02.19.084.01,2.853666666666667
36.02.19.084.02,1.155
36.02.19.086.01,1.3906666666666665
36.02.19.086.02,2.03
36.02.19.087.00,9.079
36.02.19.087.02,2.667
36.02.19.088.00,7.297499999999999
36.02.19.089.00,2.8455
36.02.19.090.00,1.9285
36.02.19.091.00,2.121
36.02.19.091.01,1.841
36.02.19.092.01,3.43
36.02.19.093.01,1.1013333333333335
36.02.19.094.00,0.6545
36.02.19.098.00,2.317
36.02.19.101.00,1.91275
36.05.07.001.01,0.4526666666666667
36.05.07.002.03,0.07
36.05.07.003.00,4.2
36.05.07.004.00,5.005
36.05.07.005.01,4.578
36.05.07.005.02,3.234
36.05.07.006.00,4.809
36.05.07.008.01,0.385
36.05.07.009.00,6.643000000000001
36.05.07.010.00,2.786
36.05.07.011.00,4.522
36.05.07.012.01,3.136
36.05.07.013.00,2.9924999999999997
36.05.07.015.00,4.214
36.05.07.016.00,2.92775
36.05.07.017.01,2.4756666666666667
36.05.07.018.00,7.1610000000000005
36.05.07.019.00,7.455
36.05.07.020.00,4.220533333333333
36.05.07.021.00,4.419333333333333
36.05.07.021.02,3.107416666666667
36.05.07.023.00,0.784
36.05.07.024.00,5.3693888888888885
36.05.07.025.01,3.15
36.05.07.028.00,6.8215
36.05.07.029.00,0.504
36.05.07.030.01,7.112
36.05.07.030.02,10.115
36.05.07.030.03,3.5863333333333336
36.05.07.032.00,5.236
36.05.07.033.00,0.10569999999999999
36.05.07.034.01,2.203
36.05.07.034.02,0.9099999999999999
36.05.07.036.00,0.14350000000000002
36.05.07.039.00,1.309
36.05.07.040.00,1.134
36.05.07.041.00,2.576
36.05.07.042.00,3.136
36.05.07.043.00,0.007
36.05.07.044.00,5.537
36.05.07.045.00,0.007
36.05.07.046.00,0.6965
36.05.07.047.00,0.609
36.05.07.049.00,2.408
36.05.07.050.00,0.322
36.05.07.052.00,0.6288333333333334
36.05.07.053.00,4.1265
36.05.07.054.00,6.664
36.05.07.055.00,7.5378333333333325
36.05.07.056.00,8.8725
36.05.07.058.00,1.07
36.05.07.059.00,1.14625
36.05.07.060.00,0.6323333333333333
36.05.07.061.00,5.1737
36.05.07.063.00,8.204
36.05.07.064.00,0.091
36.05.07.065.00,8.4756
36.05.07.066.00,0.9788333333333333
36.05.07.066.01,0.217
36.05.07.068.00,0.21
36.05.07.069.00,0.546
36.05.07.070.00,0.112
36.05.07.071.00,0.126
36.05.07.072.00,0.084
36.05.07.073.01,0.119
36.05.07.074.01,7.6125
36.05.07.076.00,0.063
36.05.07.077.01,2.6687499999999997
36.05.07.080.00,0.273
36.05.07.081.00,9.625
36.05.07.082.00,9.267999999999999
36.05.07.084.01,3.0589999999999997
36.05.07.086.00,9.12275
36.05.07.087.00,8.101333333333335
36.05.07.088.00,0.42
36.05.07.089.00,0.224
36.05.07.090.00,0.203
36.05.07.091.01,2.7906666666666666
36.05.07.091.02,3.486
36.05.07.092.00,0.063
36.05.10.003.02,0.924
36.05.10.004.01,4.172
36.05.10.004.02,3.479
36.05.10.005.00,2.38
36.05.10.006.00,2.723
36.05.10.007.00,0.035
36.05.10.007.01,1.974
36.05.15.001.00,0.469
36.11.01.001.00,2.52
36.11.01.002.00,4.233
36.11.01.003.00,5.397000000000001
36.11.01.003.01,1.7429999999999999
36.11.01.004.00,0.406
36.11.01.006.00,1.048
36.11.01.007.00,1.645
36.11.01.009.00,0.7519166666666667
36.11.01.011.00,3.703
36.11.01.012.00,3.0275
36.11.01.014.01,1.34925
36.11.01.014.02,1.46825
36.11.01.015.01,0.6545
36.11.01.016.00,4.046
36.11.01.017.00,3.2479999999999998
36.11.01.018.00,1.6674
36.11.01.020.00,2.97675
36.11.01.021.00,3.192
36.11.01.022.00,4.1405
36.11.01.023.01,3.3009999999999997
36.11.01.024.01,3.46675
36.11.01.025.00,4.3022
36.11.01.026.00,4.82
36.11.01.027.00,3.0187500000000003
36.11.01.028.00,8.794
36.11.01.029.00,7.658
36.11.01.030.01,2.381555555555556
36.11.01.030.02,2.177
36.11.01.030.03,1.9716666666666667
36.11.01.031.00,2.5456666666666665
36.11.01.032.01,3.978625
36.11.01.032.02,2.898
36.11.01.033.00,3.528
36.11.01.033.01,2.2505
36.11.01.034.00,4.799666666666667
36.11.01.035.00,4.3294999999999995
36.11.01.036.00,4.68125
36.11.01.037.00,1.8536000000000001
36.11.01.039.00,5.1205
36.11.01.040.01,15.589
36.11.01.041.00,8.468599999999999
36.11.01.042.00,6.685636363636363
36.11.01.042.01,1.1472222222222221
36.11.01.043.00,2.325473684210526
36.11.01.044.00,1.563625
36.11.01.047.00,2.630894736842105
36.11.01.050.01,2.499
36.11.01.058.00,6.050625
36.11.01.063.00,0.6895
36.11.01.064.00,2.0636
36.11.01.065.01,1.953
36.11.01.066.01,2.4219999999999997
36.11.01.069.00,2.1391999999999998
36.11.01.070.00,1.8130000000000002
36.11.01.075.01,1.6695
36.11.01.078.00,3.073
36.11.01.080.00,2.184
36.11.01.083.00,5.103
36.11.01.087.00,1.6064999999999998
36.11.01.088.00,5.628
36.11.03.001.00,2.87525
36.11.03.003.00,3.546666666666667
36.11.03.004.00,2.555
36.11.06.001.01,2.7125
36.11.06.002.00,2.386222222222222
36.11.06.003.00,3.738
36.11.06.003.01,2.672
36.11.06.003.02,3.892
36.11.06.004.00,4.0705
36.11.06.004.01,4.1475
36.11.06.004.02,2.611
36.11.06.005.00,2.492
36.11.06.006.00,3.6064
36.11.06.007.00,4.085
36.11.06.008.00,3.619636363636364
36.11.06.009.00,3.9707500000000002
36.11.06.010.00,3.66975
36.11.06.011.00,7.794499999999999
36.11.06.011.01,0.847
36.11.06.012.00,2.7055
36.11.06.015.00,4.8174
36.11.06.016.00,3.8143000000000002
36.11.06.017.00,3.528
36.11.06.018.00,3.21825
36.11.06.019.00,1.2978
36.11.06.019.01,8.6695
36.11.06.019.02,2.884
36.11.06.020.01,2.4861666666666666
36.11.06.023.00,2.6510000000000002
36.11.06.024.00,2.639875
36.11.06.024.01,2.933
36.11.06.029.00,2.33275
36.11.06.030.00,2.9755833333333332
36.11.06.031.00,3.7571333333333334
36.11.06.032.00,1.5318333333333332
36.11.06.035.01,3.64175
36.11.06.036.00,2.6509
36.11.06.037.00,2.4346
36.11.06.038.00,4.11075
36.11.06.039.00,5.423090909090909
36.11.06.041.00,1.8993333333333335
36.11.06.044.01,3.587111111111111
36.11.06.048.00,2.786
36.11.06.049.00,8.097833333333332
36.11.06.050.00,1.4233333333333331
36.11.06.051.00,1.9786666666666666
36.11.06.052.00,2.5515
36.11.06.053.00,0.91
36.11.06.053.01,2.8770000000000002
36.11.06.055.00,0.875
36.11.06.055.01,3.6481666666666666
36.11.06.056.00,2.5549999999999997
36.11.06.057.00,2.6145
36.11.06.058.00,0.7559999999999999
36.11.06.058.01,3.653125
36.11.06.059.00,4.38375
36.11.06.060.00,2.387
36.11.06.061.00,6.169333333333333
36.11.06.061.01,1.841
36.11.06.062.00,1.8223333333333336
36.11.06.063.00,2.401
36.11.06.064.00,5.093375
36.11.06.065.00,4.273499999999999
36.11.06.066.00,3.348333333333333
36.11.06.068.00,2.324
36.13.02.001.00,1.603
36.13.02.002.00,1.687
36.13.02.004.00,2.387
36.13.02.006.00,1.932
36.13.02.008.00,1.5298181818181817
36.13.02.009.00,1.6547999999999998
36.13.02.011.00,1.1438
36.13.10.001.00,1.7024000000000001
36.13.10.002.01,1.533
36.13.12.001.00,2.43075
36.13.12.002.00,4.7156666666666665
36.13.12.003.00,3.724
36.13.12.004.00,2.88575
36.13.12.005.00,2.576
36.13.12.006.00,1.373909090909091
36.13.12.006.01,1.561
36.13.12.007.00,1.365
36.13.12.007.01,1.645
36.13.12.008.01,5.005
36.13.12.009.00,3.689
36.13.12.010.00,3.0905
36.13.12.011.00,5.22375
36.13.12.012.00,4.108999999999999
36.13.12.013.00,5.6000000000000005
36.13.12.014.01,3.7904999999999998
36.13.12.015.00,5.25
36.13.12.015.01,2.051
36.13.12.017.01,1.6846666666666665
36.14.01.002.00,4.954833333333333
36.14.01.003.00,2.9291111111111108
36.14.01.004.00,1.386
36.14.01.005.00,2.841
36.14.01.006.01,3.141923076923077
36.14.01.006.02,1.65725
36.14.01.007.00,1.4260000000000002
36.14.01.008.00,1.4104999999999999
36.14.01.009.00,0.777
36.14.01.010.00,1.7710000000000001
36.14.01.011.00,1.925
36.14.01.012.00,0.8925000000000001
36.14.01.013.00,3.5009545454545457
36.14.01.014.00,4.885588235294117
36.14.01.015.00,9.787555555555555
36.14.01.016.00,10.310222222222222
36.14.01.017.00,4.613
36.14.01.018.00,3.71
36.14.01.020.00,1.638
36.14.01.021.00,1.6341111111111113
36.14.01.022.00,2.117111111111111
36.14.01.023.01,5.416444444444444
36.14.01.025.00,3.170125
36.14.01.026.00,2.5280769230769233
36.14.01.027.00,6.280235294117647
36.14.01.028.00,9.5074
36.14.01.029.00,2.058
36.14.01.030.00,4.48035
36.14.01.031.00,1.8395416666666666
36.14.01.032.00,10.866800000000001
36.14.01.032.01,2.4628333333333337
36.14.01.032.02,1.078
36.14.01.033.00,2.1844375
36.14.01.034.00,4.764200000000001
36.14.01.035.00,1.0339
36.14.01.036.00,1.5388333333333335
36.14.01.037.00,2.66805
36.14.01.038.00,1.876875
36.14.01.039.00,3.5392
36.14.01.040.00,3.909818181818182
36.14.01.041.00,1.3497272727272727
36.14.01.042.00,2.387
36.14.01.043.00,1.0908333333333333
36.14.01.044.00,2.000894736842105
36.14.01.045.00,3.073
36.14.01.046.00,3.3257368421052633
36.14.01.047.00,1.82
36.14.01.048.00,1.407
36.14.02.001.00,2.6643333333333334
36.14.02.002.00,8.378125
36.14.02.003.00,2.764
36.14.02.004.00,1.6181666666666665
36.14.02.005.00,1.9401666666666666
36.14.02.006.00,5.467411764705882
36.14.02.007.00,4.657333333333333
36.14.02.008.00,1.2334
36.14.02.009.00,1.9935517241379308
36.14.02.010.00,2.01012
36.14.02.011.00,2.732625
36.14.02.012.00,1.351
36.14.02.013.00,1.071
36.14.02.014.00,8.033666666666667
36.14.02.015.00,2.7895
36.14.02.016.00,3.4035
36.14.02.017.00,5.266333333333333
36.14.02.018.01,2.485
36.14.02.019.00,2.5456666666666665
36.14.02.020.00,1.1176666666666666
36.14.02.022.00,3.9869999999999997
36.14.02.023.00,3.53185
36.14.02.024.00,4.088
36.14.02.025.00,1.0834444444444444
36.14.02.026.00,2.3835
36.14.02.027.00,4.787999999999999
36.14.02.028.00,0.8085
36.14.02.029.00,1.2343333333333335
36.14.02.030.00,2.8525000000000005
36.14.02.031.00,3.69775
36.14.02.032.00,5.254375
36.14.02.033.00,3.091666666666667
36.14.02.034.00,1.26
36.14.02.035.00,4.478090909090909
36.14.02.036.00,1.351
36.14.02.037.00,4.9105
36.14.02.038.00,2.954
36.14.02.039.00,2.377666666666667
36.14.02.040.00,2.3198
36.14.02.041.00,2.652125
36.14.02.042.00,1.442
36.14.02.043.00,3.879076923076923
36.14.02.044.00,7.2128
36.14.02.045.00,2.751
36.14.02.046.00,1.52775
36.14.02.047.00,2.26625
36.14.02.048.00,2.07025
36.14.02.049.00,2.0288333333333335
36.14.02.050.00,2.4696
36.14.02.051.00,2.657666666666666
36.14.02.052.00,1.953
36.14.02.053.00,0.91
36.14.02.054.00,1.1829999999999998
36.14.02.055.00,1.029
36.14.02.057.00,1.1885999999999999
36.14.02.058.00,1.0675
36.14.02.059.00,3.4118000000000004
36.14.02.060.00,1.517
36.14.02.061.00,1.673
36.14.02.062.00,1.65725
36.14.02.064.00,1.281
36.14.02.065.00,1.9285
36.14.02.066.00,2.121
36.14.02.067.00,2.254
36.14.02.068.00,2.19275
36.14.03.001.00,1.95825
36.14.03.002.00,1.5271666666666668
36.14.03.003.00,1.40525
36.14.03.004.00,1.827
36.14.03.005.00,2.24875
36.14.03.006.00,2.800777777777778
36.14.03.007.00,3.23225
36.14.03.008.01,4.34
36.14.03.009.00,3.45625
36.14.03.010.00,4.37675
36.14.03.011.00,3.024
36.14.03.012.00,3.003
36.14.03.013.00,3.1206
36.14.03.014.00,3.0926
36.14.03.015.00,3.6274
36.14.03.016.00,4.0404
36.14.03.017.00,4.4814
36.14.03.018.00,4.074
36.14.03.020.00,4.7287058823529415
36.14.03.021.00,4.146
36.14.03.022.00,4.1338888888888885
36.14.03.023.00,8.628375
36.14.03.024.00,4.076625
36.14.03.025.00,1.3603333333333334
36.14.03.026.00,4.29625
36.14.03.027.00,4.765
36.14.03.028.00,5.635
36.14.03.029.00,1.7550000000000001
36.14.03.030.00,4.345
36.14.03.031.00,2.044
36.14.03.032.00,3.791
36.14.03.033.00,6.0165
36.14.03.034.00,1.4912
36.14.03.035.00,5.600499999999999
36.14.03.036.00,1.7272500000000002
36.14.03.037.00,7.509133333333334
36.14.03.038.00,6.802727272727273
36.14.03.039.00,1.8648378378378376
36.14.03.040.00,4.996833333333334
36.14.03.041.00,1.405764705882353
36.14.03.042.00,2.2230833333333333
36.14.03.043.00,3.1137647058823528
36.14.03.043.01,0.8866666666666667
36.14.03.043.02,0.77875
36.14.03.044.00,7.027461538461538
36.14.03.045.00,8.539533333333333
36.14.03.046.00,2.864590909090909
36.14.03.047.00,4.959888888888888
36.14.03.048.00,1.9866666666666666
36.14.03.049.00,1.8285909090909092
36.14.03.050.00,1.5528333333333333
36.14.03.051.00,1.1875652173913043
36.14.03.052.00,4.634875
36.14.03.053.00,6.335411764705882
36.14.03.054.00,1.9561379310344829
36.14.03.055.00,1.0738823529411765
36.14.03.056.00,1.1932666666666665
36.14.03.057.00,1.6276666666666666
36.14.03.058.00,2.0365882352941176
36.14.04.002.00,2.4188181818181818
36.14.04.003.00,3.0723
36.14.04.004.00,3.6582
36.14.04.005.00,2.9715000000000003
36.14.04.006.00,3.289461538461538
36.14.04.007.00,2.92075
36.14.04.008.00,1.5703333333333334
36.14.04.009.00,1.764
36.14.04.010.00,3.220777777777778
36.14.04.011.00,8.085
36.14.04.012.00,4.802
36.14.04.014.00,1.3731666666666664
36.14.04.015.00,2.6016666666666666
36.14.04.016.00,1.8672499999999999
36.14.04.017.00,2.963
36.14.04.018.00,2.6380000000000003
36.14.04.021.00,5.9605
36.14.04.022.00,4.30325
36.14.04.023.00,3.4440000000000004
36.14.04.024.00,3.0975
36.14.04.025.00,3.03275
36.14.04.027.00,2.1262499999999998
36.14.04.028.00,1.7710000000000001
36.14.04.029.00,1.6786
36.14.04.030.00,4.264272727272727
36.14.04.031.00,4.5184999999999995
36.14.04.032.00,14.686000000000002
36.14.04.033.00,3.582
36.14.04.034.00,5.506
36.14.04.035.00,5.358499999999999
36.14.04.036.00,3.282
36.14.04.038.00,4.125333333333333
36.14.04.039.00,2.06
36.14.04.040.00,2.7929999999999997
36.14.04.041.01,1.8223333333333336
36.14.04.042.01,4.991
36.14.04.042.03,5.733
36.14.04.042.04,5.698
36.14.04.042.05,5.488
36.14.04.042.06,5.229
36.14.04.042.07,6.048
36.14.04.042.08,5.145
36.14.04.042.09,4.9
36.14.04.042.10,5.145
36.14.04.042.11,5.061
36.14.04.042.12,6.027
36.14.04.042.13,5.495
36.14.04.042.15,5.817
36.14.04.042.16,5.754
36.14.04.042.17,6.118
36.14.04.043.00,0.9957499999999999
36.14.04.044.00,7.0531999999999995
36.14.04.045.00,1.603
36.14.04.046.01,6.5835
36.14.04.047.00,3.955
36.14.04.048.00,2.73175
36.14.04.049.00,3.9308181818181818
36.14.04.050.01,1.5015
36.14.04.050.02,1.2075
36.14.04.051.01,1.1491666666666667
36.14.04.052.00,2.2022
36.14.04.053.01,1.7745
36.14.04.053.02,1.5559999999999998
36.14.04.054.00,1.813
36.14.04.055.00,2.429
36.14.04.056.00,4.942
36.14.04.057.00,4.779833333333333
36.14.04.058.00,1.4455
36.14.04.059.00,4.081
36.14.04.060.00,0.322
36.14.05.001.00,2.1245
36.14.06.001.00,1.988
36.14.06.002.00,2.56725
36.14.06.003.00,3.229333333333333
36.14.06.004.00,3.5991666666666666
36.14.06.005.00,2.506
36.14.06.006.00,2.2567999999999997
36.14.06.007.00,7.777
36.14.06.008.00,2.289
36.14.06.009.00,2.212
36.14.06.010.00,2.088
36.14.06.011.00,1.527
36.14.06.012.00,1.5350000000000001
36.14.06.013.00,3.3375999999999997
36.14.06.014.00,3.479
36.14.06.015.00,4.95775
36.14.06.016.00,2.28375
36.14.06.017.00,1.095
36.14.06.018.00,0.620375
36.14.06.019.00,3.201333333333333
36.14.06.020.00,2.982
36.14.06.021.00,0.671
36.14.06.022.00,0.7404444444444445
36.14.06.023.00,1.6652999999999998
36.14.06.024.00,1.6193333333333333
36.14.06.025.00,2.515916666666667
36.14.06.026.00,3.0834999999999995
36.14.06.027.00,3.311
36.14.06.028.00,2.879625
36.14.06.029.00,3.5
36.14.06.030.00,2.2834
36.14.06.031.00,2.7754999999999996
36.14.06.032.00,4.102
36.14.06.033.00,2.499
36.14.06.033.01,1.876
36.14.06.034.00,2.61625
36.14.06.035.00,3.4055
36.14.06.036.00,1.1596666666666666
36.14.06.037.00,1.1674444444444445
36.14.06.038.00,1.3867777777777777
36.14.06.039.00,2.6
36.14.06.040.00,0.5670000000000001
36.14.06.041.00,1.729
36.14.06.042.00,1.0157777777777777
36.14.06.043.00,3.2176666666666662
36.14.06.044.00,3.9795000000000003
36.14.06.045.00,3.4370000000000003
36.14.06.046.00,2.0944000000000003
36.14.06.047.00,1.2141111111111111
36.14.06.048.00,1.193111111111111
36.14.06.049.00,2.7685
36.14.06.050.00,1.9558
36.14.06.051.00,0.462
36.14.06.052.00,0.7875
36.14.06.053.00,3.1703636363636365
36.14.06.054.00,2.6152
36.14.06.055.00,4.38725
36.14.06.056.00,3.5700000000000003
36.14.06.057.00,2.2866666666666666
36.14.06.058.00,4.3638
36.14.06.059.00,3.6994999999999996
36.14.06.060.00,3.0702000000000003
36.14.06.061.00,1.057
36.14.06.062.00,2.5865
36.14.06.063.00,2.3604
36.14.06.064.00,1.848
36.14.06.065.00,2.534
36.14.06.066.00,2.59
36.14.06.067.00,1.743
36.14.06.068.00,2.3846666666666665
36.14.06.068.01,2.177
36.14.06.069.00,1.911
36.14.06.070.00,2.1665
36.14.06.071.00,2.8361666666666667
36.14.06.072.00,2.43775
36.14.07.001.00,1.064
36.14.07.001.01,0.371
